query	target	taxid	taxname	taxlineage	fident	alnlen	tstart	tend	tlen	evalue	bits	qtmscore	rmsd
hydrolase_2090_AF3.cif	AF-A0A830FVE2-F1-model_v4	575195	Haloarcula salaria	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula salaria	0.326	294	2	278	280	2.553E-21	761	7.819E-01	6.487E+00
hydrolase_2090_AF3.cif	AF-M0K7H4-F1-model_v4	1227452	Haloarcula amylolytica JCM 13557	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula amylolytica;-_Haloarcula amylolytica JCM 13557	0.331	293	2	278	280	4.492E-21	754	7.841E-01	8.041E+00
hydrolase_2090_AF3.cif	AF-G0HXH4-F1-model_v4	634497	Haloarcula hispanica ATCC 33960	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula hispanica;-_Haloarcula hispanica ATCC 33960	0.326	300	1	278	280	3.387E-21	751	7.841E-01	8.542E+00
hydrolase_2090_AF3.cif	AF-A0A3R7G447-F1-model_v4	2282135	Haloarcula sp. Atlit-120R	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. Atlit-120R	0.316	294	2	278	280	4.492E-21	751	7.820E-01	7.146E+00
hydrolase_2090_AF3.cif	AF-A0A5J5LDV1-F1-model_v4	1853684	Haloarcula sp. CBA1129	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. CBA1129	0.319	294	2	278	280	7.471E-21	750	7.855E-01	6.869E+00
hydrolase_2090_AF3.cif	AF-A0A2H5A2J4-F1-model_v4	1932004	Haloarcula taiwanensis	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula taiwanensis	0.316	294	2	278	280	4.753E-21	750	7.820E-01	7.560E+00
hydrolase_2090_AF3.cif	AF-A0A5J5LPB7-F1-model_v4	51589	Haloarcula hispanica	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula hispanica	0.328	307	3	294	296	1.624E-21	750	7.902E-01	1.745E+01
hydrolase_2090_AF3.cif	AF-A0A1N6YR21-F1-model_v4	553468	Haladaptatus litoreus	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Haladaptatus;s_Haladaptatus litoreus	0.350	308	16	302	302	1.225E-21	749	7.837E-01	1.134E+01
hydrolase_2090_AF3.cif	AF-A0A2R6KDZ0-F1-model_v4	1919191	Halobacteriales archaeon QS_9_68_17	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;-_unclassified Halobacteriales;s_Halobacteriales archaeon QS_9_68_17	0.346	283	18	280	280	2.448E-20	738	7.976E-01	5.374E+00
hydrolase_2090_AF3.cif	AF-A0A165LUI8-F1-model_v4	1622207	Haloarcula sp. K1	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. K1	0.331	293	2	278	280	1.557E-20	733	7.829E-01	7.328E+00
hydrolase_2090_AF3.cif	AF-A0A0N0BPM7-F1-model_v4	1705562	Haloarcula rubripromontorii	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula rubripromontorii	0.317	293	2	278	280	2.186E-20	732	7.876E-01	5.234E+00
hydrolase_2090_AF3.cif	AF-A0A498GIW2-F1-model_v4	2282125	Haloarcula sp. Atlit-7R	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. Atlit-7R	0.302	294	2	278	280	1.952E-20	730	7.818E-01	8.197E+00
hydrolase_2090_AF3.cif	AF-A0A3R7FRG0-F1-model_v4	2282132	Haloarcula sp. Atlit-47R	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. Atlit-47R	0.306	294	2	278	280	1.744E-20	729	7.804E-01	7.407E+00
hydrolase_2090_AF3.cif	AF-E7QUV3-F1-model_v4	797209	Haladaptatus paucihalophilus DX253	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Haladaptatus;s_Haladaptatus paucihalophilus;-_Haladaptatus paucihalophilus DX253	0.343	306	15	299	302	4.492E-21	726	7.776E-01	1.208E+01
hydrolase_2090_AF3.cif	AF-A0A5N1L6D8-F1-model_v4	1853685	Haloarcula sp. CBA1130	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;-_unclassified Haloarcula;s_Haloarcula sp. CBA1130	0.332	295	2	278	280	2.741E-20	724	7.792E-01	6.885E+00
hydrolase_2090_AF3.cif	AF-A0A847TIE2-F1-model_v4	1705562	Haloarcula rubripromontorii	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula rubripromontorii	0.323	309	13	304	306	7.471E-21	720	7.800E-01	1.420E+01
hydrolase_2090_AF3.cif	AF-V5TQ60-F1-model_v4	1417673	Haloarcula hispanica N601	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula hispanica;-_Haloarcula hispanica N601	0.327	293	2	278	280	5.399E-20	719	7.826E-01	7.505E+00
hydrolase_2090_AF3.cif	AF-A0A1D2QAF5-F1-model_v4	1897478	Haladaptatus sp. W1	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Halobacteriaceae;g_Haladaptatus;-_unclassified Haladaptatus;s_Haladaptatus sp. W1	0.339	306	15	299	302	1.315E-20	716	7.823E-01	1.182E+01
hydrolase_2090_AF3.cif	AF-A0A838W7R1-F1-model_v4	2024843	Nitrosopumilus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp.	0.284	281	31	297	359	8.851E-21	711	7.543E-01	1.523E+01
hydrolase_2090_AF3.cif	AF-A0A495R8U6-F1-model_v4	182779	Haloarcula quadrata	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Haloarcula;s_Haloarcula quadrata	0.292	308	13	304	306	1.260E-19	685	7.804E-01	1.380E+01
hydrolase_2090_AF3.cif	AF-A0A838TZW7-F1-model_v4	2024843	Nitrosopumilus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp.	0.279	308	2	300	360	3.247E-20	677	7.512E-01	1.147E+01
hydrolase_2090_AF3.cif	AF-A0A075HE99-F1-model_v4	1456205	uncultured marine thaumarchaeote KM3_57_B01	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_57_B01	0.279	261	6	248	252	1.035E-17	642	7.493E-01	2.344E+00
hydrolase_2090_AF3.cif	AF-A0A0A7V1B0-F1-model_v4	1410606	Candidatus Nitrosopelagicus brevis	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosopelagicus;s_Candidatus Nitrosopelagicus brevis	0.279	268	6	248	252	1.452E-17	630	7.304E-01	2.336E+00
hydrolase_2090_AF3.cif	AF-A0A075HMJ5-F1-model_v4	1456291	uncultured marine thaumarchaeote KM3_78_D07	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_78_D07	0.276	257	10	247	252	2.157E-17	627	7.472E-01	2.211E+00
hydrolase_2090_AF3.cif	AF-A0A812F5V9-F1-model_v4	1407055	Candidatus Nitrosotenuis uzonensis	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosotenuis;s_Candidatus Nitrosotenuis uzonensis	0.275	276	1	253	258	8.253E-18	627	7.446E-01	3.934E+00
hydrolase_2090_AF3.cif	AF-A0A3M9ZI66-F1-model_v4	2478557	Thaumarchaeota archaeon S13	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_unclassified Thaumarchaeota;s_Thaumarchaeota archaeon S13	0.293	276	1	255	258	3.390E-17	627	7.640E-01	2.621E+00
hydrolase_2090_AF3.cif	AF-A0A3M9ZJB4-F1-model_v4	2478558	Thaumarchaeota archaeon S14	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_unclassified Thaumarchaeota;s_Thaumarchaeota archaeon S14	0.296	277	1	255	258	3.028E-17	624	7.581E-01	2.726E+00
hydrolase_2090_AF3.cif	AF-A0A7D5R6H4-F1-model_v4	1470067	Nitrosopumilus ureiphilus	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus ureiphilus	0.272	261	4	244	249	3.390E-17	622	7.393E-01	2.317E+00
hydrolase_2090_AF3.cif	AF-A0A842N555-F1-model_v4	2026808	Candidatus Nitrosopelagicus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosopelagicus;-_unclassified Candidatus Nitrosopelagicus;s_Candidatus Nitrosopelagicus sp.	0.280	267	6	249	252	3.204E-17	622	7.399E-01	2.237E+00
hydrolase_2090_AF3.cif	AF-A0A3G1B5N0-F1-model_v4	1603555	Candidatus Nitrosotenuis cloacae	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosotenuis;s_Candidatus Nitrosotenuis cloacae	0.266	274	1	246	249	2.157E-17	620	7.266E-01	2.877E+00
hydrolase_2090_AF3.cif	AF-A0A7K4NNL9-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.292	256	11	247	252	2.556E-17	620	7.403E-01	2.355E+00
hydrolase_2090_AF3.cif	AF-A0A075GFP7-F1-model_v4	1456017	uncultured marine thaumarchaeote KM3_153_B11	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_153_B11	0.302	258	11	247	252	1.626E-17	619	7.326E-01	2.367E+00
hydrolase_2090_AF3.cif	AF-A0A075GAR9-F1-model_v4	1455978	uncultured marine thaumarchaeote KM3_08_B06	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_08_B06	0.302	258	11	247	252	1.626E-17	619	7.326E-01	2.371E+00
hydrolase_2090_AF3.cif	AF-A0A835WXQ3-F1-model_v4	2026768	Nitrosopumilales archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;-_unclassified Nitrosopumilales;s_Nitrosopumilales archaeon	0.270	274	1	249	253	1.452E-17	619	7.372E-01	2.682E+00
hydrolase_2090_AF3.cif	AF-A0A2E0QGV4-F1-model_v4	2026795	Thaumarchaeota archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_unclassified Thaumarchaeota;s_Thaumarchaeota archaeon	0.296	263	2	244	248	7.913E-17	615	7.424E-01	2.384E+00
hydrolase_2090_AF3.cif	AF-A0A2R6GJ55-F1-model_v4	1919169	Halobacteriales archaeon QS_1_68_20	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;-_unclassified Halobacteriales;s_Halobacteriales archaeon QS_1_68_20	0.362	306	1	290	292	7.689E-19	615	7.547E-01	1.634E+01
hydrolase_2090_AF3.cif	AF-A0A3M6KE94-F1-model_v4	2026808	Candidatus Nitrosopelagicus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosopelagicus;-_unclassified Candidatus Nitrosopelagicus;s_Candidatus Nitrosopelagicus sp.	0.279	268	6	248	252	3.796E-17	613	7.272E-01	2.439E+00
hydrolase_2090_AF3.cif	AF-A0A075H3R4-F1-model_v4	1456119	uncultured marine thaumarchaeote KM3_31_F03	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_31_F03	0.288	260	11	251	256	4.250E-17	613	7.422E-01	2.301E+00
hydrolase_2090_AF3.cif	AF-A0A075HPP9-F1-model_v4	1456269	uncultured marine thaumarchaeote KM3_74_C01	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_74_C01	0.284	260	11	251	256	5.638E-17	613	7.440E-01	2.272E+00
hydrolase_2090_AF3.cif	AF-A0A3N5VVJ6-F1-model_v4	2026768	Nitrosopumilales archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;-_unclassified Nitrosopumilales;s_Nitrosopumilales archaeon	0.334	233	30	252	264	3.390E-17	613	6.579E-01	2.127E+00
hydrolase_2090_AF3.cif	AF-A0A370LUJ7-F1-model_v4	2056631	Crenarchaeota archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Crenarchaeota;-_unclassified Crenarchaeota;s_Crenarchaeota archaeon	0.288	263	3	244	247	8.373E-17	612	7.433E-01	2.274E+00
hydrolase_2090_AF3.cif	AF-A0A842P7L1-F1-model_v4	2024843	Nitrosopumilus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp.	0.278	266	1	247	250	1.316E-16	611	7.555E-01	2.385E+00
hydrolase_2090_AF3.cif	AF-A0A0R2NZ02-F1-model_v4	1655560	Nitrosopumilus sp. BACL13 MAG-120910-bin56	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp. BACL13 MAG-120910-bin56	0.265	260	4	245	250	7.478E-17	611	7.438E-01	2.378E+00
hydrolase_2090_AF3.cif	AF-A0A075GE09-F1-model_v4	1456016	uncultured marine thaumarchaeote KM3_151_D03	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_151_D03	0.288	260	5	245	250	7.913E-17	610	7.406E-01	2.364E+00
hydrolase_2090_AF3.cif	AF-K0B968-F1-model_v4	1229908	Candidatus Nitrosopumilus koreensis AR1	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Candidatus Nitrosopumilus koreensis;-_Candidatus Nitrosopumilus koreensis AR1	0.272	261	4	245	250	7.067E-17	609	7.397E-01	2.369E+00
hydrolase_2090_AF3.cif	AF-A0A7D7V958-F1-model_v4	2024843	Nitrosopumilus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp.	0.293	269	4	247	250	5.328E-17	608	7.267E-01	2.509E+00
hydrolase_2090_AF3.cif	AF-A0A835SJB9-F1-model_v4	2026768	Nitrosopumilales archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;-_unclassified Nitrosopumilales;s_Nitrosopumilales archaeon	0.245	265	5	249	254	7.913E-17	608	7.465E-01	2.453E+00
hydrolase_2090_AF3.cif	AF-A0A2A3T0Y3-F1-model_v4	2026768	Nitrosopumilales archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;-_unclassified Nitrosopumilales;s_Nitrosopumilales archaeon	0.265	271	1	251	256	7.067E-17	607	7.568E-01	2.675E+00
hydrolase_2090_AF3.cif	AF-A0A498KXF6-F1-model_v4	2479928	Halorientalis pallida	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis pallida	0.247	311	14	296	316	3.536E-18	607	7.397E-01	1.167E+01
hydrolase_2090_AF3.cif	AF-A0A7K4MLA7-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.270	262	4	247	250	1.746E-16	606	7.516E-01	2.325E+00
hydrolase_2090_AF3.cif	AF-A0A075GH36-F1-model_v4	1456035	uncultured marine thaumarchaeote KM3_164_C03	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_164_C03	0.279	261	6	248	252	1.392E-16	606	7.488E-01	2.359E+00
hydrolase_2090_AF3.cif	AF-A0A2V3IAA3-F1-model_v4	2026795	Thaumarchaeota archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_unclassified Thaumarchaeota;s_Thaumarchaeota archaeon	0.276	260	5	245	250	2.068E-16	602	7.450E-01	2.285E+00
hydrolase_2090_AF3.cif	AF-A0A1Q1FI13-F1-model_v4	1932360	Halorientalis sp. IM1011	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;-_unclassified Halorientalis;s_Halorientalis sp. IM1011	0.239	271	36	277	297	5.965E-17	601	7.462E-01	2.675E+00
hydrolase_2090_AF3.cif	AF-A0A7D5REW5-F1-model_v4	2259672	Candidatus Nitrosotenuis sp. DW1	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosotenuis;-_unclassified Candidatus Nitrosotenuis;s_Candidatus Nitrosotenuis sp. DW1	0.262	267	3	245	248	7.478E-17	600	7.271E-01	2.838E+00
hydrolase_2090_AF3.cif	AF-A0A7D5RAF2-F1-model_v4	1959104	Nitrosopumilus oxyclinae	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus oxyclinae	0.273	271	4	247	250	1.111E-16	600	7.230E-01	2.468E+00
hydrolase_2090_AF3.cif	AF-A0A7D5M1Y7-F1-model_v4	1470066	Nitrosopumilus cobalaminigenes	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus cobalaminigenes	0.288	263	4	247	250	2.068E-16	600	7.469E-01	2.367E+00
hydrolase_2090_AF3.cif	AF-A0A7K4NUK8-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.276	268	5	247	250	1.175E-16	600	7.292E-01	2.362E+00
hydrolase_2090_AF3.cif	AF-A0A0P9AVW8-F1-model_v4	1527301	Nitrosopumilus sp. PRT-SC01	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp. PRT-SC01	0.270	262	4	247	250	2.903E-16	599	7.518E-01	2.320E+00
hydrolase_2090_AF3.cif	AF-A0A836BMH8-F1-model_v4	2026768	Nitrosopumilales archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;-_unclassified Nitrosopumilales;s_Nitrosopumilales archaeon	0.241	273	3	249	254	1.847E-16	599	7.468E-01	2.036E+00
hydrolase_2090_AF3.cif	AF-A0A2S2KSG3-F1-model_v4	718286	Nitrosopumilus zosterae	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Nitrosopumilus zosterae	0.269	263	4	247	250	2.593E-16	598	7.476E-01	2.346E+00
hydrolase_2090_AF3.cif	AF-A0A0R2NVM4-F1-model_v4	1655561	Nitrosopumilus sp. BACL13 MAG-121220-bin23	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp. BACL13 MAG-121220-bin23	0.268	261	4	245	250	1.650E-16	598	7.405E-01	2.361E+00
hydrolase_2090_AF3.cif	AF-A0A843CQI4-F1-model_v4	2507556	Candidatus Nitrosotenuis sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosotenuis;-_unclassified Candidatus Nitrosotenuis;s_Candidatus Nitrosotenuis sp.	0.266	263	5	248	251	1.559E-16	598	7.431E-01	2.463E+00
hydrolase_2090_AF3.cif	AF-A0A1H8HEB9-F1-model_v4	1367881	Halorientalis persicus	-_cellular organisms;d_Archaea;p_Euryarchaeota;-_Stenosarchaea group;c_Halobacteria;o_Halobacteriales;f_Haloarculaceae;g_Halorientalis;s_Halorientalis persicus	0.250	268	58	296	316	1.050E-16	598	7.468E-01	2.217E+00
hydrolase_2090_AF3.cif	AF-K0BD28-F1-model_v4	1229909	Candidatus Nitrosopumilus sediminis	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;s_Candidatus Nitrosopumilus sediminis	0.269	263	4	247	250	2.743E-16	597	7.468E-01	2.366E+00
hydrolase_2090_AF3.cif	AF-A0A7K4NGF9-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.282	262	11	253	256	1.650E-16	597	7.473E-01	2.360E+00
hydrolase_2090_AF3.cif	AF-A0A843BN56-F1-model_v4	2024843	Nitrosopumilus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;g_Nitrosopumilus;-_unclassified Nitrosopumilus;s_Nitrosopumilus sp.	0.272	272	1	247	250	2.316E-16	596	7.385E-01	2.486E+00
hydrolase_2090_AF3.cif	AF-A0A7K4NE59-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.262	270	1	251	256	3.250E-16	594	7.622E-01	2.670E+00
hydrolase_2090_AF3.cif	AF-A0A832YBJ8-F1-model_v4	2026808	Candidatus Nitrosopelagicus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosopelagicus;-_unclassified Candidatus Nitrosopelagicus;s_Candidatus Nitrosopelagicus sp.	0.261	271	2	244	247	2.743E-16	592	7.232E-01	2.452E+00
hydrolase_2090_AF3.cif	AF-A0A087S871-F1-model_v4	1502289	Marine Group I thaumarchaeote SCGC AAA799-B03	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote SCGC AAA799-B03	0.266	263	4	247	250	4.562E-16	592	7.485E-01	2.337E+00
hydrolase_2090_AF3.cif	AF-A0A842NU99-F1-model_v4	2026795	Thaumarchaeota archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_unclassified Thaumarchaeota;s_Thaumarchaeota archaeon	0.283	261	11	247	252	9.920E-17	592	7.255E-01	2.384E+00
hydrolase_2090_AF3.cif	AF-A0A075H1J6-F1-model_v4	1456149	uncultured marine thaumarchaeote KM3_42_G11	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_environmental samples;s_uncultured marine thaumarchaeote KM3_42_G11	0.282	262	11	253	256	1.650E-16	592	7.418E-01	2.504E+00
hydrolase_2090_AF3.cif	AF-A0A7C7XHU1-F1-model_v4	2026808	Candidatus Nitrosopelagicus sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosopelagicus;-_unclassified Candidatus Nitrosopelagicus;s_Candidatus Nitrosopelagicus sp.	0.267	262	5	247	250	4.827E-16	591	7.490E-01	2.330E+00
hydrolase_2090_AF3.cif	AF-A0A832RSQ7-F1-model_v4	2507556	Candidatus Nitrosotenuis sp.	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;g_Candidatus Nitrosotenuis;-_unclassified Candidatus Nitrosotenuis;s_Candidatus Nitrosotenuis sp.	0.262	278	1	256	259	1.316E-16	591	7.439E-01	7.254E+00
hydrolase_2090_AF3.cif	AF-A0A7K4N5H5-F1-model_v4	2511932	Marine Group I thaumarchaeote	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;-_Thaumarchaeota incertae sedis;-_Marine Group I;s_Marine Group I thaumarchaeote	0.268	268	4	247	250	1.650E-16	590	7.268E-01	2.575E+00
hydrolase_2090_AF3.cif	AF-A0A7J9R9B0-F1-model_v4	2202732	Nitrosopumilaceae archaeon	-_cellular organisms;d_Archaea;-_TACK group;p_Thaumarchaeota;o_Nitrosopumilales;f_Nitrosopumilaceae;-_unclassified Nitrosopumilaceae;s_Nitrosopumilaceae archaeon	0.276	264	4	248	250	3.639E-16	590	7.499E-01	2.333E+00
